date,station,pm25,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm
2023-04-11,Gulberg,85.2,23.5,42.8,0.2,0.0
2023-10-05,Walled City,113.1,26.4,74.5,2.53,2.9
2024-01-28,Township,150.6,11.7,52.3,1.56,0.0
2023-12-08,Gulberg,142.6,12.4,68.6,5.76,2.0
2024-05-28,Walled City,95.2,31.0,44.3,1.48,0.0
2024-07-02,Township,58.1,39.5,46.6,5.34,0.7
2024-06-24,Gulberg,41.5,36.4,51.6,,0.0
2023-11-13,Walled City,177.7,14.4,72.1,1.66,0.0
2023-09-01,Gulberg,49.1,31.6,69.0,2.48,0.0
2024-01-02,Walled City,173.3,8.8,58.6,3.14,0.4
2024-02-24,Gulberg,131.0,13.3,42.0,1.59,0.4
2023-09-11,DHA,41.6,27.5,78.3,2.79,0.5
2023-07-05,Walled City,41.1,35.9,43.9,5.42,0.8
2023-08-18,DHA,29.9,38.7,66.0,2.76,0.0
2024-12-28,Gulberg,155.4,14.1,61.6,2.9,0.0
2023-02-07,Gulberg,126.9,12.8,54.3,3.67,0.0
2023-12-19,Township,148.2,14.4,53.2,3.21,0.0
2023-05-30,DHA,21.7,36.5,36.2,2.7,0.0
2023-04-27,DHA,36.2,32.8,36.8,4.4,0.0
2023-03-13,Gulberg,119.9,20.4,47.6,3.5,0.0
2024-07-22,Johar Town,52.7,33.6,48.3,1.79,0.0
2024-12-27,Johar Town,156.2,18.9,48.2,1.75,0.0
2023-08-15,Gulberg,52.0,32.6,66.3,2.18,0.0
2024-12-07,DHA,135.6,16.8,79.6,2.98,0.0
2024-10-31,Gulberg,139.1,24.3,76.0,0.08,0.0
2023-07-01,Johar Town,8.0,35.8,54.5,8.96,1.0
2023-08-18,Johar Town,35.4,31.1,54.3,4.61,0.1
2024-12-06,DHA,131.7,10.1,63.0,1.38,0.0
2023-12-18,Township,164.0,7.0,66.1,1.14,0.0
2024-06-24,Township,60.5,26.0,46.4,1.3,3.2
2024-01-30,Township,164.7,14.7,61.8,7.65,0.0
2023-12-18,Johar Town,130.9,9.5,71.1,3.78,0.0
2023-07-09,Township,48.2,31.2,55.5,0.33,0.0
2024-09-12,Walled City,120.4,30.7,59.6,1.57,2.7
2024-04-13,Gulberg,83.6,27.2,,3.3,0.3
2024-03-04,Township,138.0,14.6,35.8,3.72,0.0
2023-09-12,Township,84.8,34.0,71.4,5.51,0.0
2024-09-13,Township,76.9,24.1,78.4,0.84,0.0
2024-09-04,Johar Town,67.8,32.6,69.1,1.76,0.4
2023-04-04,Township,128.4,23.3,35.8,0.8,0.0
2024-09-24,Township,-999.0,21.6,72.8,2.28,0.3
2023-01-05,Walled City,145.8,13.2,64.9,2.33,2.2
2023-05-14,Johar Town,44.4,35.6,41.0,3.7,0.0
2023-04-25,Township,56.2,20.5,37.9,7.61,0.0
2023-01-06,Walled City,197.8,13.7,53.9,1.0,0.0
2023-08-19,Township,48.9,28.2,63.3,4.67,0.0
2023-09-22,DHA,41.7,30.3,80.6,4.45,0.5
2023-03-20,Gulberg,102.8,17.4,24.1,1.3,0.0
2023-07-07,Walled City,58.4,35.7,47.6,4.95,0.0
2023-11-12,DHA,122.0,12.8,88.8,1.42,0.0
2024-02-19,JOHAR TOWN,137.8,17.9,48.4,5.98,0.0
2023-11-20,Township,130.2,17.3,75.2,1.6,0.0
2024-08-13,Township,81.4,32.7,67.9,1.14,0.0
2023-11-24,JOHAR TOWN,121.0,10.4,69.0,3.58,0.0
2024-01-22,Walled City,198.8,14.9,,3.76,0.0
2023-07-17,DHA,8.0,39.2,55.1,10.94,0.0
2024-04-23,Johar Town,80.1,29.3,23.6,2.74,0.0
2024-09-05,DHA,47.8,29.5,69.9,2.64,0.5
2024-02-17,DHA,106.8,10.7,54.9,4.91,0.0
2023-08-30,Gulberg,70.4,28.7,69.2,1.63,0.0
2024-09-03,Johar Town,30.8,29.2,67.8,3.66,6.5
2024-09-12,Johar Town,53.0,26.0,71.8,6.62,0.0
2023-02-05, Walled City ,141.9,14.0,44.9,1.5,0.0
2023-08-18,Walled City,49.8,32.9,62.0,8.71,3.5
2024-06-10,Gulberg,33.3,33.0,55.2,1.5,0.0
2023-03-09,Township,103.2,16.7,37.6,6.87,0.0
2024-12-14,Gulberg,158.1,12.4,71.6,6.37,0.0
2023-06-16,Walled City,68.6,34.6,50.7,2.21,0.0
2024-01-15,DHA,135.9,10.5,56.7,4.3,0.0
2023-01-08,Township,165.6,11.7,46.2,0.3,0.0
2024-11-21,Johar Town,132.5,21.4,58.1,1.31,0.0
2023-09-06,Walled City,89.6,28.3,76.6,2.64,0.0
2024-06-21,Township,71.3,33.8,35.1,2.16,0.0
2024-03-28,DHA,64.1,18.6,32.3,9.8,0.0
2024-09-05,Township,63.2,35.4,82.9,4.5,4.6
2023-08-09,DHA,22.1,38.0,61.6,1.16,0.0
2023-09-29,DHA,58.7,23.0,76.6,5.98,0.0
2024-06-07,Johar Town,41.6,37.3,42.9,0.65,0.0
2023-01-27,Township,160.0,7.3,61.3,2.07,0.0
2024-02-08,JOHAR TOWN,154.1,13.9,41.5,1.49,0.0
2024-03-05,Gulberg,102.6,18.7,44.6,4.96,0.0
2024-06-11,DHA,8.0,32.7,39.2,7.26,7.7
2024-03-31,Walled City,119.2,22.6,44.1,4.82,0.0
2024-11-14,Johar Town,97.8,15.0,59.8,9.85,0.0
2023-08-15,DHA,8.0,30.2,64.0,6.66,0.0
2023-09-21,Gulberg,79.3,30.4,68.3,1.59,2.5
2023-09-20,Township,64.6,28.5,63.5,1.99,0.8
2024-12-21,Walled City,,12.8,67.9,6.33,0.0
2024-07-01,Gulberg,52.2,35.1,43.4,0.86,0.0
2024-03-30,Gulberg,88.6,16.4,38.1,1.62,0.0
2023-12-05,Gulberg,112.4,14.9,63.0,1.25,0.0
2023-01-27,Gulberg,118.4,11.4,60.6,3.65,0.0
2024-11-17,Johar Town,127.5,18.6,76.6,2.62,0.0
2024-03-15,Township,142.3,16.8,36.5,0.92,0.0
2024-06-20,Gulberg,28.4,35.8,44.9,3.59,2.8
2024-07-20, DHA ,8.0,38.9,61.8,1.17,8.4
2023-02-16,Walled City,173.7,7.0,42.5,0.99,0.0
2023-07-22,Johar Town,18.0,37.6,53.9,1.19,0.0
2023-01-01,Gulberg,120.6,13.0,52.3,4.54,0.0
2024-05-15,DHA,54.7,28.9,33.2,0.64,0.0
2024-06-30,Township,56.6,35.0,62.2,3.76,0.0
2024-01-27,Township,156.3,9.7,60.6,5.32,0.0
2024-02-12,Gulberg,142.7,15.3,45.7,1.52,0.0
2023-03-02,Gulberg,123.5,19.8,52.0,2.53,0.0
2023-04-26,Gulberg,47.5,28.4,45.5,5.65,8.1
2023-01-08,DHA,123.7,9.1,62.6,3.28,0.0
2024-08-03,Gulberg,31.7,34.7,68.5,2.09,4.9
2024-06-22,DHA,24.7,43.5,43.4,4.41,0.0
2023-08-17,DHA,13.0,34.4,67.8,3.14,7.6
2023-09-20,DHA,36.2,28.7,53.3,4.24,0.0
2024-03-23,Township,120.3,24.7,42.8,0.76,0.0
2023-01-20,Township,154.8,10.5,56.5,2.28,0.0
2024-11-23,Johar Town,113.1,13.8,78.7,2.55,0.0
2023-02-14,DHA,64.7,12.6,44.7,10.07,0.2
2024-07-20,Township,46.3,33.4,47.5,2.2,0.5
2023-02-12,Township,147.4,9.4,41.5,1.91,0.4
2023-12-08,Walled City,195.0,12.7,79.4,0.97,0.0
2023-04-28,DHA,-999.0,29.8,22.4,4.96,0.0
2023-11-28,Township,138.2,12.9,80.9,4.78,0.0
2023-07-24,Township,36.6,32.0,61.7,1.76,0.8
2023-10-25,Walled City,110.7,20.8,77.9,2.07,0.0
2023-03-23,Walled City,93.4,23.3,39.1,8.95,0.0
2024-07-31,Gulberg,,32.8,74.2,2.0,0.0
2024-02-23,Walled City,184.2,15.6,44.0,1.85,0.0
2024-10-05,Gulberg,95.6,27.1,75.7,6.31,0.0
2023-02-19,DHA,76.1,15.5,54.6,5.45,0.0
2023-08-13,DHA,22.7,32.4,59.6,3.55,0.0
2024-07-29,Johar Town,28.4,34.5,45.3,3.93,0.0
2023-07-19,Johar Town,31.4,42.7,53.5,5.02,0.3
2024-08-29,Township,,30.4,64.5,0.47,0.0
2024-06-14,Walled City,29.4,35.1,39.7,7.63,0.0
2023-12-11,Johar Town,153.1,5.6,69.1,0.44,0.0
2023-04-20,Township,98.1,26.8,32.5,1.13,0.0
2023-09-28,Gulberg,47.0,29.4,58.4,5.74,0.0
2023-06-20,Gulberg,31.5,41.1,61.1,0.85,0.0
2023-07-29,DHA,13.4,34.6,60.9,0.79,0.0
2023-08-19,Johar Town,29.8,27.2,58.2,4.02,2.2
2023-12-14, Walled City ,168.5,9.3,73.5,5.85,0.0
2023-08-08,Walled City,72.4,38.2,63.7,,0.0
2024-03-22,Johar Town,110.4,20.0,,2.24,0.0
2024-07-17,Gulberg,16.6,36.7,72.6,,0.0
2023-08-08, Gulberg ,23.6,34.1,58.6,2.97,2.9
2023-06-13,DHA,10.9,34.8,45.0,3.06,1.3
2024-11-05,Gulberg,121.3,16.7,69.4,2.53,0.0
2023-08-01,DHA,16.9,33.3,68.6,2.73,1.8
2024-09-07,DHA,59.1,29.9,70.6,2.55,7.4
2024-01-29,Walled City,109.6,15.4,53.0,17.14,0.0
2023-06-14,Johar Town,43.8,37.6,39.0,1.04,0.0
2024-07-29,Walled City,79.7,34.6,57.0,1.29,0.0
2024-05-24,Township,27.2,31.9,34.4,8.2,0.0
2024-07-17,Johar Town,26.8,34.7,54.1,6.61,0.0
2023-05-17,Johar Town,35.3,32.0,43.0,7.48,0.1
2023-05-27,Walled City,49.7,37.9,41.0,3.52,0.0
2023-09-11,Gulberg,62.1,28.0,67.5,2.59,0.5
2024-02-02,Johar Town,149.1,10.8,48.7,1.01,0.0
2023-08-12,Johar Town,21.1,32.0,59.9,6.31,0.0
2024-01-26,Township,115.9,11.1,53.1,4.55,0.0
2023-10-23,Gulberg,86.1,18.8,60.5,7.29,0.0
2023-02-23,Gulberg,110.2,12.3,42.2,7.05,1.6
2024-01-01,Township,,15.2,51.8,1.04,0.0
2023-07-11,Gulberg,38.7,33.6,55.7,3.68,0.0
2023-10-29,Gulberg,115.1,19.1,96.3,3.57,0.0
2024-01-01,Gulberg,155.1,12.4,71.9,3.36,0.0
2024-01-27,DHA,141.7,20.2,61.1,2.11,0.0
2024-04-04,DHA,-999.0,27.1,45.6,6.0,0.0
2024-03-12,Township,,19.8,35.1,2.94,0.0
2023-01-14,Township,149.2,11.1,67.0,4.43,0.0
2024-06-27,Johar Town,14.6,34.8,33.0,4.09,9.6
2024-06-04,DHA,40.0,31.7,39.4,2.04,0.2
2024-01-05,Walled City,163.1,4.6,54.1,3.44,0.0
2024-02-12,DHA,124.4,17.5,50.9,1.61,0.0
2023-02-11,Johar Town,107.8,12.9,31.3,0.76,0.0
2023-12-20,Township,,15.9,,0.97,0.0
2023-12-07,DHA,107.4,10.8,66.1,4.39,0.0
2024-01-10,Gulberg,113.1,8.8,42.4,6.3,0.0
2023-08-22,Walled City,54.7,30.2,62.4,1.54,3.0
2023-10-19,Gulberg,90.1,21.0,63.7,0.31,0.0
2024-05-06,DHA,57.7,30.2,46.2,2.42,0.0
2024-01-25,Gulberg,153.3,7.6,48.2,4.96,0.0
2024-02-03,Walled City,171.2,17.2,41.3,1.66,0.0
2024-01-19,Walled City,167.9,10.3,45.7,2.6,0.0
2023-11-11,Walled City,143.4,20.3,61.6,2.74,0.0
2023-04-10,DHA,55.8,22.7,31.8,1.08,0.0
2023-01-23,Johar Town,147.4,15.9,58.2,0.89,0.0
2024-12-20,Township,160.3,16.2,63.1,2.05,0.0
2023-08-03,Gulberg,41.1,31.2,38.1,2.21,2.3
2023-10-13,Township,110.4,27.0,75.3,0.57,0.0
2024-11-26,Walled City,152.7,16.7,85.5,3.51,0.0
2024-02-15,Gulberg,113.1,14.4,27.7,3.48,0.0
2024-10-06,DHA,80.7,29.7,73.3,0.73,0.0
2023-01-08,Walled City,156.6,16.1,54.8,0.54,0.0
2023-04-12,Township,84.5,23.7,35.0,0.55,0.0
2023-06-29,Gulberg,35.4,33.9,54.4,2.59,0.0
2024-11-21,Gulberg,130.5,11.9,60.2,5.72,0.0
2023-10-30,Johar Town,129.1,18.6,87.0,0.32,0.0
2024-04-15,Gulberg,101.7,26.7,26.4,0.52,0.0
2024-12-05,Gulberg,148.4,17.2,65.2,1.04,0.0
2024-02-19,DHA,124.5,15.5,47.3,4.04,0.0
2023-10-02,WALLED CITY,135.9,27.6,67.1,2.67,0.0
2024-03-03,Johar Town,-999.0,10.4,41.6,1.78,0.0
2024-08-27,DHA,45.7,29.8,75.6,5.22,3.5
2023-12-11,Township,144.1,11.7,59.8,1.66,2.0
2024-10-30,DHA,111.5,22.3,86.0,1.42,0.0
2024-07-31,Walled City,79.9,33.9,56.3,1.94,0.0
2024-05-05,Johar Town,53.6,27.5,18.3,2.38,0.0
2023-01-23,Walled City,184.8,16.9,59.9,5.65,0.2
2023-03-05,Gulberg,117.7,15.2,36.4,1.01,0.0
2023-02-08,Township,149.2,19.3,42.1,1.1,0.0
2024-07-29,DHA,17.3,34.2,63.9,3.29,0.5
2023-11-21,Gulberg,138.0,7.7,68.2,3.5,0.0
2023-03-30,Township,118.8,17.5,31.5,2.13,0.0
2023-02-19,Township,144.8,22.4,48.0,0.76,0.0
2024-10-28,Johar Town,129.3,19.8,85.0,1.5,0.0
2024-03-27,Walled City,144.3,13.8,36.1,0.92,0.0
2023-06-29,Walled City,30.3,38.6,46.5,5.64,0.0
2023-01-22,Township,114.2,18.3,49.1,8.45,3.6
2023-12-03,Township,135.6,14.3,68.6,4.2,0.0
2024-06-23,Johar Town,10.8,37.5,40.0,3.72,0.0
2023-11-07,Township,138.3,18.7,77.4,1.92,0.0
2024-08-20,Johar Town,37.5,32.9,61.0,2.18,0.0
2024-12-29,TOWNSHIP,163.0,13.0,63.7,2.43,0.0
2024-12-17,Gulberg,-999.0,12.9,58.5,4.96,0.9
2024-04-28,Johar Town,42.6,29.6,36.1,9.27,0.0
2024-02-17,Walled City,142.2,14.6,46.6,2.03,0.0
2024-07-04, Gulberg ,37.8,43.2,46.4,0.76,0.0
2024-12-01,Township,164.4,5.7,77.7,2.02,3.3
2023-01-19,Township,157.7,6.1,53.8,1.51,0.0
2024-11-22,Township,151.1,15.2,74.2,3.35,0.0
2024-08-09,Walled City,69.1,28.1,55.8,1.79,0.0
2023-12-28,Walled City,170.8,9.4,55.0,2.74,0.0
2023-07-16,Johar Town,31.8,36.1,72.8,2.36,0.0
2023-06-30,Johar Town,28.0,38.8,54.8,4.44,0.0
2023-03-13,Johar Town,115.9,15.7,49.4,2.52,0.0
2024-02-28,Walled City,166.2,16.4,45.6,2.03,0.0
2023-04-09,Walled City,121.1,19.8,35.3,3.51,0.0
2024-09-28,DHA,91.4,29.5,87.1,0.23,0.0
2023-04-22,Township,94.6,23.5,23.7,2.3,0.0
2023-03-06,DHA,117.2,17.3,41.2,2.81,0.0
2023-01-21,Gulberg,138.5,13.5,45.9,0.24,0.0
2023-02-26,Walled City,119.1,12.5,45.5,7.66,1.6
2023-05-29,Township,50.0,35.9,22.4,4.01,0.0
2023-05-18,Walled City,64.8,30.4,21.6,4.93,0.0
2023-03-20,Walled City,131.7,11.7,35.5,0.7,0.0
2023-05-13,Township,,35.3,41.1,4.3,0.0
2024-11-25,DHA,108.1,14.4,76.5,2.32,0.0
2024-02-10,Township,159.8,13.1,50.7,4.2,0.3
2024-02-24,DHA,87.6,14.9,45.9,6.25,0.0
2023-12-21,GULBERG,151.0,13.3,70.6,2.93,0.0
2023-08-09,Township,51.9,36.8,59.0,3.46,0.4
2024-06-02,Walled City,89.0,29.1,41.8,2.12,0.0
2024-05-11,DHA,31.0,30.3,28.8,3.46,4.0
2024-10-27,Township,96.7,21.8,77.3,4.11,0.0
2023-05-29,Walled City,61.1,31.5,44.6,5.81,0.0
2023-11-09,Johar Town,86.0,27.0,88.9,11.11,0.0
2024-09-22,Walled City,79.7,28.5,65.3,9.11,0.0
2023-03-04,Johar Town,136.4,18.0,38.8,0.66,0.0
2023-12-09,Township,154.8,16.1,75.2,1.6,0.0
2023-02-28,Gulberg,,18.7,38.7,3.89,0.0
2024-12-23,Johar Town,137.1,16.2,76.2,,3.0
2023-03-19,DHA,93.1,20.2,46.6,3.27,0.0
2023-09-19,DHA,54.1,26.8,74.0,3.0,0.0
2023-05-20,Johar Town,43.7,28.9,40.9,3.81,0.0
2024-05-17,Walled City,,33.7,23.3,,0.0
2024-03-06,Walled City,159.9,17.2,46.5,3.83,0.0
2024-08-02,Johar Town,19.5,36.6,48.9,1.28,16.7
2024-02-25,Township,146.2,16.2,47.3,,0.0
2023-10-06,DHA,68.5,21.9,73.4,4.81,0.0
2024-08-05,Walled City,69.3,34.5,67.9,3.65,0.0
2024-10-15,Township,112.3,16.3,71.9,5.88,0.0
2023-08-24,DHA,8.2,30.3,65.9,4.96,0.0
2023-10-24,Johar Town,98.4,22.6,54.2,0.45,0.0
2023-12-04,Township,151.0,14.9,62.6,5.0,0.0
2023-05-28,Gulberg,22.6,33.4,35.4,3.8,0.3
2024-12-27,Township,164.0,20.1,64.4,4.38,0.0
2023-03-27,Walled City,103.2,23.8,16.9,4.49,1.3
2023-05-17,DHA,62.3,27.8,27.4,0.28,0.0
2023-05-26,Walled City,82.4,31.4,49.2,1.7,0.2
2023-02-03,DHA,81.9,12.7,68.0,8.37,0.0
2023-08-28,DHA,53.9,33.7,64.3,2.85,0.0
2024-03-28,Gulberg,108.8,19.9,36.6,2.54,0.0
2023-05-24,Johar Town,10.8,32.1,28.3,11.78,0.0
2023-11-30,DHA,109.2,10.1,85.7,1.53,0.0
2024-07-20,Walled City,80.4,35.6,58.1,0.34,0.6
2023-07-12,Gulberg,47.4,35.7,50.6,4.0,0.0
2023-11-04,Township,152.8,17.6,78.4,0.96,0.0
2023-03-17,DHA,68.0,27.0,32.2,6.86,0.0
2024-06-13,Township,51.6,31.8,39.2,4.0,0.0
2024-10-08,Township,102.2,25.9,90.4,2.41,0.0
2023-10-01,Johar Town,81.9,27.4,73.2,3.5,0.0
2024-01-11,Johar Town,150.4,12.6,57.0,,0.0
2024-09-18,Gulberg,63.7,29.3,72.1,5.6,0.0
2023-09-23,DHA,80.3,27.9,68.9,1.87,0.0
2023-04-06,Walled City,112.3,28.2,42.6,1.72,0.0
2024-01-16,Johar Town,145.9,11.0,66.2,2.36,0.0
2023-09-01,Township,59.9,30.5,80.3,0.37,2.7
2023-09-14,DHA,38.5,28.5,64.0,5.99,0.0
2023-09-02,Johar Town,55.1,31.0,69.5,3.2,8.8
2023-05-31,Gulberg,58.6,33.6,59.6,0.71,0.5
2023-06-27,Walled City,88.1,36.5,42.4,1.63,0.0
2023-04-08,Johar Town,113.9,25.6,48.8,2.2,1.3
2024-10-07,Walled City,132.4,26.2,84.6,5.52,0.0
2023-04-20,Walled City,106.4,27.0,43.3,1.85,0.0
2024-02-27,DHA,125.0,16.6,39.5,1.97,0.0
2023-03-18,Walled City,116.0,18.8,51.2,7.21,0.0
2024-04-29,Gulberg,62.1,27.2,50.8,9.21,0.0
2024-12-13,Township,172.1,9.5,79.6,2.76,0.0
2024-06-11,Johar Town,49.5,37.0,50.5,1.34,0.9
2023-03-08,Johar Town,98.0,18.6,44.0,5.43,0.0
2024-10-11,Gulberg,88.2,26.0,89.6,3.55,0.0
2024-06-29,Walled City,88.9,33.6,57.2,0.22,0.0
2024-02-14,DHA,117.0,8.3,37.9,0.43,0.7
2023-01-30,DHA,129.8,16.2,46.4,0.24,0.0
2024-02-15, Walled City ,154.3,18.6,38.5,2.14,4.9
2023-04-28,Johar Town,71.5,32.8,38.2,2.7,0.0
2024-03-17,Walled City,-999.0,15.2,37.3,2.43,0.0
2023-01-22,DHA,129.0,12.5,40.0,0.17,0.0
2024-03-14, DHA ,85.2,18.5,37.0,5.1,0.0
2024-04-20,Johar Town,61.5,16.1,32.9,5.49,0.0
2023-08-03,Township,26.7,40.6,59.7,8.24,0.0
2024-02-24,Walled City,144.3,13.9,37.1,1.68,0.0
2023-03-14,Gulberg,109.6,13.1,36.0,0.31,0.0
2024-01-28,Walled City,146.1,11.3,42.3,5.01,0.0
2024-01-19,Johar Town,126.0,14.9,63.6,4.45,0.0
2023-10-25,DHA,77.9,18.7,68.5,2.49,0.0
2024-06-09,Walled City,70.4,33.0,47.2,0.92,0.0
2023-02-01,Township,157.4,16.0,42.6,1.5,0.3
2023-03-31,Gulberg,,19.5,25.8,4.43,0.0
2024-11-30, Walled City ,165.0,10.7,70.7,0.86,0.0
2023-09-17,Johar Town,44.7,34.6,74.6,6.23,0.0
2023-01-18,Gulberg,137.9,11.4,46.6,3.05,0.0
2024-05-31,Walled City,90.1,38.6,35.7,3.66,0.0
2023-03-15,Township,,13.2,42.1,4.28,0.0
2024-04-10,Johar Town,82.3,22.8,29.9,0.48,0.0
2024-07-13,Walled City,55.2,32.6,46.9,0.95,5.3
2024-12-02,DHA,124.0,12.7,66.3,3.38,0.0
2024-02-01,Township,160.7,16.6,40.5,2.28,0.0
2023-10-02,Johar Town,56.6,26.6,77.1,4.54,0.0
2023-04-18,Township,39.6,21.4,29.0,7.11,0.0
2023-11-23,Township,147.8,18.9,78.9,4.3,0.0
2023-05-14,Township,72.3,25.1,34.4,0.88,0.0
2023-11-20,Walled City,152.3,22.9,64.3,1.53,0.0
2024-02-06,Walled City,180.9,11.7,51.4,2.24,0.0
2023-10-26,Gulberg,101.4,21.3,81.0,3.99,0.0
2023-03-29, Walled City ,107.5,20.0,27.9,1.63,0.0
2024-12-24,Walled City,189.0,14.3,56.1,0.85,0.0
2023-12-25,DHA,106.6,19.2,77.3,6.31,0.0
2023-11-27,Township,128.7,20.6,70.4,2.5,0.0
2023-10-26,Township,103.7,16.5,67.8,2.27,0.0
2024-06-17,Johar Town,47.9,33.9,62.3,0.98,0.0
2024-06-10,Township,57.4,39.2,34.6,1.97,2.4
2024-02-03,Gulberg,103.2,13.1,48.5,8.57,0.0
2024-02-15,Johar Town,120.4,10.9,52.2,6.0,0.0
2023-12-06,DHA,112.1,8.7,81.0,2.96,0.0
2023-02-19,Walled City,146.9,20.1,47.1,2.26,0.0
2024-05-10,DHA,63.4,30.1,38.5,1.53,0.0
2024-01-08,Johar Town,154.1,8.1,53.7,4.26,0.6
2023-05-13,Johar Town,32.2,30.3,34.0,3.44,0.0
2024-01-31,Gulberg,122.3,9.9,43.5,2.9,0.0
2023-04-05,Gulberg,99.2,21.8,50.3,2.32,0.0
2024-09-20,WALLED CITY,127.7,33.6,62.6,2.64,0.0
2023-09-14,Johar Town,43.2,26.0,87.2,8.6,1.8
2024-06-25,DHA,8.0,36.2,59.0,4.89,2.1
2024-08-12,Township,63.7,32.9,83.9,4.62,0.0
2024-12-08,Township,142.5,13.1,74.2,3.95,0.0
2024-01-21,DHA,98.0,13.4,60.6,4.06,0.0
2023-12-02,Walled City,148.3,11.7,68.2,8.71,0.0
2024-02-26,Walled City,157.2,14.9,33.3,1.31,0.0
2023-04-03,Johar Town,82.5,29.5,,3.19,0.0
2024-08-18,DHA,21.4,33.9,72.1,4.87,1.9
2024-08-11,DHA,8.0,31.2,55.7,7.21,4.7
2024-12-28,Walled City,171.9,9.8,64.6,5.95,0.0
2023-09-26,Johar Town,69.3,26.6,65.4,2.23,0.0
2024-10-23,Gulberg,129.4,22.3,72.1,1.32,0.0
2024-10-15,Johar Town,95.5,19.8,73.1,3.76,0.0
2024-07-03,DHA,8.0,33.0,51.3,6.99,8.9
2023-05-16,DHA,19.7,32.7,29.8,0.85,0.0
2024-01-24,Walled City,180.1,16.0,55.0,2.0,0.7
2023-11-14,Gulberg,139.6,10.0,81.2,0.89,0.0
2023-04-23,Walled City,83.8,31.9,36.8,2.68,0.0
2023-01-07,Johar Town,114.0,17.9,63.1,3.95,0.0
2023-08-05,Township,39.0,38.3,60.5,0.92,0.0
2024-06-08,Johar Town,50.9,30.6,47.4,4.7,0.0
2023-02-09,Township,135.5,12.1,53.7,3.46,0.0
2024-09-08,Township,31.8,24.9,70.6,14.25,0.0
2024-01-17,Walled City,179.2,10.5,,3.65,0.0
2024-11-16,Johar Town,,12.6,67.0,3.0,0.0
2024-06-28,Gulberg,17.6,40.8,50.8,4.01,0.9
2024-06-24,Gulberg,41.5,36.4,51.6,,0.0
2023-01-20,Walled City,151.3,14.1,57.7,3.99,0.0
2023-01-24,Walled City,165.0,11.5,58.7,3.53,0.0
2023-11-19,DHA,104.9,20.7,71.5,3.01,0.0
2024-09-27,Gulberg,86.7,22.8,71.9,3.08,0.0
2024-03-26,Township,131.4,17.6,36.6,4.0,0.0
2024-08-08,Walled City,76.4,34.5,65.0,3.49,0.6
2024-03-28,Johar Town,75.5,21.3,46.7,9.69,0.0
2023-04-19,Gulberg,67.1,23.2,35.1,2.1,0.0
2023-07-29,Johar Town,32.1,39.4,56.8,3.08,0.0
2023-11-13, DHA ,100.4,21.5,65.8,2.04,0.0
2024-07-25,Johar Town,48.1,27.9,72.8,0.75,0.0
2024-10-18,DHA,57.2,25.3,66.6,6.45,0.0
2024-05-07,Johar Town,8.0,29.4,20.7,10.61,0.0
2024-07-21,Johar Town,20.8,35.8,48.1,1.88,0.0
2023-10-10,Walled City,110.5,25.1,75.8,1.5,0.0
2023-05-20,Gulberg,49.8,30.4,26.5,3.69,0.0
2024-12-13,Gulberg,139.7,14.4,66.8,4.83,0.0
2024-10-12,DHA,110.5,26.3,78.4,0.63,0.0
2023-10-15,Gulberg,94.9,28.6,68.9,0.71,0.0
2024-05-19,Walled City,68.1,33.2,34.4,6.13,0.0
2023-04-03,Township,117.0,17.6,33.4,6.45,0.1
2024-11-23, WALLED CITY ,197.2,13.1,75.3,0.72,0.0
2023-10-14,DHA,87.6,26.3,78.4,1.69,0.0
2023-01-09,Johar Town,99.0,15.7,58.0,10.46,0.0
2023-12-23,DHA,105.0,9.0,55.6,5.81,0.0
2024-08-13,Johar Town,65.3,35.4,62.1,4.15,0.0
2023-02-22,Walled City,133.8,16.8,41.6,1.45,0.0
2023-11-21,Walled City,168.8,20.1,79.4,0.55,0.0
2024-05-08,Township,68.0,24.7,22.4,4.16,0.0
2024-11-12,Township,143.6,17.9,69.5,2.9,0.0
2024-05-30,DHA,8.0,23.6,33.3,9.1,2.0
2024-08-28,DHA,8.0,31.2,71.8,6.14,0.0
2024-06-09,Gulberg,18.0,35.2,36.7,4.39,1.9
2024-07-06, DHA ,8.0,35.3,43.2,5.5,1.9
2024-05-21,Gulberg,38.6,37.3,41.8,1.96,0.0
2023-08-22,DHA,19.7,27.3,76.2,2.19,0.2
2024-05-07,Township,61.7,30.0,32.0,2.66,0.0
2024-02-01,Gulberg,126.8,11.0,47.1,1.89,0.0
2024-05-30,Gulberg,51.0,39.0,32.8,2.68,0.0
2024-12-06,Walled City,170.5,16.1,62.9,0.84,0.0
2023-06-10,Township,50.9,39.5,34.5,1.16,0.0
2024-03-11,Walled City,151.7,10.4,40.6,2.21,0.0
2024-06-17,Township,76.5,37.8,56.9,,0.0
2024-12-25,Township,173.0,12.3,56.0,3.26,0.0
2023-05-27,TOWNSHIP,56.6,31.7,34.0,2.77,0.0
2024-09-16,DHA,47.7,34.4,84.6,3.84,0.0
2023-01-14,Gulberg,126.2,11.8,52.8,2.51,0.0
2024-12-13,Walled City,181.1,8.8,68.6,4.79,0.0
2023-05-05,DHA,32.9,30.5,44.1,3.71,0.0
2024-02-25,Walled City,154.8,15.9,14.5,2.46,0.0
2024-07-30,Johar Town,62.1,36.5,54.3,1.54,2.4
2024-01-12,Gulberg,-999.0,12.4,53.7,2.14,0.0
