date,station,pm25,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,month,day_of_year,day_of_week,is_weekend,is_smog_season,doy_sin,doy_cos,pm25_lag1,pm25_roll7
2023-08-05,Johar Town,8.0,34.2,55.3,8.05,1.2,8,217,5,1,0,-0.5595892624101763,-0.828770087174504,22.0,24.12857142857143
2023-08-06,Johar Town,8.0,33.1,59.8,5.69,0.0,8,218,6,1,0,-0.5737722679043243,-0.8190148866680802,8.0,20.685714285714287
2023-08-07,Johar Town,25.1,39.7,72.0,2.31,0.0,8,219,0,0,0,-0.5877852522924734,-0.8090169943749472,8.0,20.685714285714287
2023-08-08,Johar Town,10.8,27.1,55.0,8.45,0.0,8,220,1,0,0,-0.6016240632249227,-0.7987793728863648,25.1,18.87142857142857
2023-08-09,Johar Town,45.6,35.8,66.9,0.11,0.8,8,221,2,0,0,-0.6152845999633277,-0.7883050558305253,10.8,16.485714285714288
2023-08-10,Johar Town,39.2,32.2,70.3,3.83,0.0,8,222,3,0,0,-0.6287628145958345,-0.7775971469736268,45.6,19.185714285714287
2023-08-11,Johar Town,35.7,36.4,65.5,3.31,0.0,8,223,4,0,0,-0.6420547132365636,-0.7666588193001592,39.2,22.67142857142857
2023-08-12,Johar Town,21.1,32.0,59.9,6.31,0.0,8,224,5,1,0,-0.655156357209085,-0.7554933140726804,35.7,24.62857142857143
2023-08-13,Johar Town,19.6,34.2,67.8,3.77,0.0,8,225,6,1,0,-0.6680638642135333,-0.7441039398713608,21.1,26.5
2023-08-14,Johar Town,43.8,33.1,69.2,3.59,0.6,8,226,0,0,0,-0.680773409477016,-0.732494071613579,19.6,28.157142857142862
2023-08-15,Johar Town,47.5,34.1,68.8,1.5,0.0,8,227,1,0,0,-0.6932812268869771,-0.7206671495538615,43.8,30.82857142857143
2023-08-16,Johar Town,40.3,33.3,57.5,0.32,0.0,8,228,2,0,0,-0.7055836101071774,-0.70862667826446,47.5,36.07142857142857
2023-08-17,Johar Town,46.7,37.3,71.6,1.13,0.0,8,229,3,0,0,-0.7176769136759615,-0.6963762255968726,40.3,35.31428571428571
2023-08-18,Johar Town,35.4,31.1,54.3,4.61,0.1,8,230,4,0,0,-0.7295575540864876,-0.6839194216246105,46.7,36.385714285714286
2023-08-19,Johar Town,29.8,27.2,58.2,4.02,2.2,8,231,5,1,0,-0.7412220108485957,-0.6712599575675315,35.4,36.34285714285714
2023-08-20,Johar Town,52.3,38.0,71.7,0.38,0.3,8,232,6,1,0,-0.7526668275320083,-0.6584015846980489,29.8,37.58571428571429
2023-08-22,Johar Town,43.9,25.4,58.4,2.65,0.8,8,234,1,0,0,-0.7748840413670406,-0.6321034111873488,52.3,42.25714285714285
2023-08-23,Johar Town,59.9,32.5,66.8,4.48,0.0,8,235,2,0,0,-0.7856498550787144,-0.6186714032625032,43.9,42.271428571428565
2023-08-24,Johar Town,51.2,36.0,63.8,2.11,1.6,8,236,3,0,0,-0.7961828637826154,-0.6050560696488494,59.9,44.042857142857144
2023-08-25,Johar Town,40.5,35.8,56.2,3.68,0.0,8,237,4,0,0,-0.8064799463209447,-0.5912614448635783,51.2,45.6
2023-08-26,Johar Town,50.4,36.5,69.8,6.0649999999999995,5.2,8,238,5,1,0,-0.8165380514459157,-0.5772916165517278,40.5,44.714285714285715
2023-08-27,Johar Town,10.4,32.8,63.5,8.45,0.0,8,239,6,1,0,-0.8263541987239094,-0.5631507242749189,50.4,46.857142857142854
2023-08-28,Johar Town,42.5,31.4,65.3,6.26,0.0,8,240,0,0,0,-0.8359254794186365,-0.5488429582847199,10.4,44.08571428571429
2023-08-29,Johar Town,14.6,31.2,64.4,4.069999999999999,0.0,8,241,1,0,0,-0.8452490573530633,-0.5343725582809785,42.5,42.68571428571429
2023-08-30,Johar Town,43.9,31.4,59.3,1.88,3.9,8,242,2,0,0,-0.8543221697498269,-0.5197438121555157,14.6,38.5
2023-08-31,Johar Town,30.4,30.5,64.5,1.18,11.3,8,243,3,0,0,-0.8631421280499115,-0.5049610547215202,43.9,36.214285714285715
2023-09-01,Johar Town,8.0,30.3,65.8,6.15,17.6,9,244,4,0,0,-0.8717063187093217,-0.4900286664290594,30.4,33.24285714285714
2023-09-02,Johar Town,55.1,31.0,69.5,3.2,8.8,9,245,5,1,0,-0.8800122039735356,-0.4749510720670502,8.0,28.599999999999998
2023-09-03,Johar Town,8.0,31.2,55.6,4.21,0.0,9,246,6,1,0,-0.888057322629493,-0.4597327394521046,55.1,29.27142857142857
2023-09-04,Johar Town,71.2,25.0,82.7,1.63,0.0,9,247,0,0,0,-0.8958392907349089,-0.4443781781046134,8.0,28.928571428571427
2023-09-05,Johar Town,53.1,30.4,74.0,2.64,0.5,9,248,1,0,0,-0.9033558023246842,-0.4288919379124841,71.2,33.028571428571425
2023-09-07,Johar Town,64.6,31.9,54.8,2.73,0.0,9,250,3,0,0,-0.9175836260593934,-0.3975428142825566,53.1,38.528571428571425
2023-09-08,Johar Town,47.7,29.0,61.9,3.46,0.0,9,251,4,0,0,-0.9242907221930934,-0.3816892202666586,64.6,41.48571428571428
2023-09-10,Johar Town,44.9,27.3,63.5,2.58,8.1,9,253,6,1,0,-0.9368813462954315,-0.34964745525122826,47.7,43.957142857142856
2023-09-11,Johar Town,54.7,33.2,82.3,0.77,8.1,9,254,0,0,0,-0.9427611433904206,-0.33346877891818705,44.9,49.22857142857142
2023-09-12,Johar Town,61.5,27.8,68.8,3.79,0.0,9,255,1,0,0,-0.9483615800121716,-0.31719128858910595,54.7,49.17142857142857
2023-09-13,Johar Town,59.4,29.6,78.3,2.28,4.3,9,256,2,0,0,-0.9536809966304455,-0.300819807635668,61.5,56.81428571428571
2023-09-14,Johar Town,43.2,26.0,87.2,8.6,1.8,9,257,3,0,0,-0.9587178169872964,-0.2843591872810036,59.4,55.12857142857143
2023-09-15,Johar Town,54.8,33.5,82.3,3.25,0.0,9,258,4,0,0,-0.9634705485641486,-0.26781430516217486,43.2,53.714285714285715
2023-09-16,Johar Town,49.0,27.5,70.1,3.47,3.3,9,259,5,1,0,-0.9679377830240641,-0.25119006388481957,54.8,52.31428571428571
2023-09-17,Johar Town,44.7,34.6,74.6,6.23,0.0,9,260,6,1,0,-0.9721181966290612,-0.23449138957041052,49.0,52.5
2023-09-18,Johar Town,75.8,31.6,92.2,2.15,0.0,9,261,0,0,0,-0.9760105506323682,-0.21772323039653224,44.7,52.471428571428575
2023-09-19,Johar Town,52.2,21.7,70.9,5.31,0.0,9,262,1,0,0,-0.9796136916454901,-0.20089055513063528,75.8,55.48571428571429
2023-09-20,Johar Town,67.8,30.7,78.1,3.63,0.0,9,263,2,0,0,-0.9829265519799822,-0.18399835165767986,52.2,54.15714285714286
2023-09-21,Johar Town,83.8,22.8,69.8,0.41,0.0,9,264,3,0,0,-0.9859481499638303,-0.1670516255021195,67.8,55.357142857142854
2023-09-22,Johar Town,79.4,30.5,60.4,2.45,0.0,9,265,4,0,0,-0.9886775902323404,-0.15005539834465262,83.8,61.15714285714286
2023-09-23,Johar Town,54.3,29.3,71.7,1.1,0.0,9,266,5,1,0,-0.9911140639934546,-0.13301470653419636,79.4,64.67142857142856
2023-09-24,Johar Town,62.1,29.6,67.7,0.85,0.0,9,267,6,1,0,-0.9932568492674143,-0.11593459959550066,54.3,65.42857142857143
2023-09-25,Johar Town,56.4,28.5,71.1,6.23,0.0,9,268,0,0,0,-0.9951053111006974,-0.09882013873287211,62.1,67.91428571428571
2023-09-26,Johar Town,69.3,26.6,65.4,2.23,0.0,9,269,1,0,0,-0.99665890175417,-0.08167639533042288,56.4,65.14285714285714
2023-09-27,Johar Town,85.8,25.2,75.2,2.85,0.0,9,270,2,0,0,-0.9979171608653922,-0.06450844944931625,69.3,67.58571428571429
2023-09-28,Johar Town,51.7,27.2,85.2,5.76,0.0,9,271,3,0,0,-0.9988797155850335,-0.04732138832243232,85.8,70.15714285714286
2023-09-29,Johar Town,83.7,28.1,76.55000000000001,6.73,0.0,9,272,4,0,0,-0.9995462806873573,-0.03012030484690836,51.7,65.57142857142857
2023-09-30,Johar Town,86.6,21.8,67.9,0.4,0.0,9,273,5,1,0,-0.9999166586547379,-0.012910296075008843,83.7,66.18571428571428
2023-10-01,Johar Town,81.9,27.4,73.2,3.5,0.0,10,274,6,1,0,-0.9999907397361901,0.004303538296243821,86.6,70.8
2023-10-02,Johar Town,56.6,26.6,77.1,4.54,0.0,10,275,0,0,0,-0.9997685019798909,0.021516097436222233,81.9,73.62857142857142
2023-10-03,Johar Town,113.4,26.6,82.7,1.45,0.0,10,276,1,0,0,-0.9992500112396835,0.03872228089217399,56.6,73.65714285714286
2023-10-05,Johar Town,85.4,23.2,87.4,5.11,0.0,10,278,3,0,0,-0.9973249731081555,0.07309512989807776,113.4,79.95714285714287
2023-10-06,Johar Town,73.0,25.3,69.9,2.89,0.0,10,279,4,0,0,-0.9959189961471792,0.0902516100310407,85.4,79.9
2023-10-07,Johar Town,80.3,23.3,74.5,5.18,0.0,10,280,5,1,0,-0.994217906893952,0.10738134666416306,73.0,82.94285714285715
2023-10-08,Johar Town,92.2,19.3,83.3,1.3,0.0,10,281,6,1,0,-0.9922222094179324,0.12447926388678869,80.3,82.45714285714287
2023-10-09,Johar Town,56.3,24.5,72.4,7.23,0.0,10,282,0,0,0,-0.989932495087353,0.141540295217043,92.2,83.25714285714287
2023-10-10,Johar Town,73.7,30.4,66.1,2.91,0.0,10,283,1,0,0,-0.9873494423939864,0.15855938510313475,56.3,79.60000000000001
2023-10-11,Johar Town,71.2,27.3,65.2,5.26,0.0,10,284,2,0,0,-0.9844738167520923,0.17553149042142777,73.7,82.04285714285716
2023-10-12,Johar Town,76.6,20.2,66.2,4.26,0.0,10,285,3,0,0,-0.9813064702716093,0.19245158197082995,71.2,76.01428571428572
2023-10-14,Johar Town,99.6,28.4,66.9,1.52,0.6,10,287,5,1,0,-0.9741004551724206,0.22611568550828803,76.6,74.75714285714287
2023-10-15,Johar Town,84.1,23.6,72.0,2.43,0.0,10,288,6,1,0,-0.970063921851507,0.2428497220959358,99.6,78.55714285714285
2023-10-16,Johar Town,108.9,27.9,77.1,0.23,0.0,10,289,0,0,0,-0.965739937654855,0.25951179706979943,84.1,79.10000000000001
2023-10-17,Johar Town,95.6,25.1,69.6,0.51,0.0,10,290,1,0,0,-0.9611297838723007,0.27609697309746883,108.9,81.48571428571428
2023-10-18,Johar Town,78.5,20.2,79.5,3.74,0.0,10,291,2,0,0,-0.9562348265919058,0.2926003356333479,95.6,87.10000000000001
2023-10-19,Johar Town,111.3,20.5,70.3,0.28,0.0,10,292,3,0,0,-0.9510565162951536,0.30901699437494723,78.5,87.78571428571429
2023-10-20,Johar Town,100.3,22.2,86.6,1.02,0.0,10,293,4,0,0,-0.9455963874271428,0.3253420847119795,111.3,93.51428571428572
2023-10-21,Johar Town,121.0,23.3,71.5,1.28,0.0,10,294,5,1,0,-0.9398560579418953,0.341570769167856,100.3,96.89999999999999
2023-10-22,Johar Town,61.2,20.6,72.5,6.88,0.0,10,295,6,1,0,-0.9338372288229252,0.35769823883312546,121.0,99.95714285714284
2023-10-23,Johar Town,106.9,18.1,75.2,1.75,0.0,10,296,0,0,0,-0.9275416835791965,0.3737197147904692,61.2,96.68571428571428
2023-10-24,Johar Town,98.4,22.6,54.2,0.45,0.0,10,297,1,0,0,-0.9209712877166346,0.38963044953078774,106.9,96.39999999999999
2023-10-26,Johar Town,87.9,20.7,66.5,1.92,0.0,10,299,3,0,0,-0.9070138128026362,0.42110087079608916,98.4,96.79999999999998
2023-10-27,Johar Town,84.2,21.1,78.8,8.65,0.0,10,300,4,0,0,-0.8996308696522434,0.4366512319560638,87.9,98.14285714285714
2023-10-28,Johar Town,95.7,17.2,66.2,2.87,0.0,10,301,5,1,0,-0.8919813464595487,0.45207220393230374,84.2,94.27142857142857
2023-10-29,Johar Town,78.3,14.4,72.9,3.79,0.0,10,302,6,1,0,-0.8840675099433637,0.46735921715800205,95.7,93.61428571428573
2023-10-30,Johar Town,129.1,18.6,87.0,0.32,0.0,10,303,0,0,0,-0.8758917051442433,0.48250774176121763,78.3,87.51428571428572
2023-10-31,Johar Town,91.6,21.7,66.2,6.63,0.0,10,304,1,0,0,-0.8674563547295971,0.4975132889071803,129.1,97.21428571428571
2023-11-01,Johar Town,114.9,24.8,77.9,1.58,0.0,11,305,2,0,1,-0.8587639582758031,0.5123714121284235,91.6,95.02857142857144
2023-11-02,Johar Town,123.9,20.5,60.1,0.2,0.0,11,306,3,0,1,-0.8498170915275277,0.5270777086423724,114.9,97.38571428571427
2023-11-04,Johar Town,92.8,17.0,82.7,5.0,0.0,11,308,5,1,1,-0.8311706263658079,0.5560174366570446,123.9,102.52857142857142
2023-11-05,Johar Town,84.6,16.3,66.7,3.5,0.0,11,309,6,1,1,-0.8214765533024145,0.5702422926917867,92.8,103.75714285714287
2023-11-06,Johar Town,142.0,15.3,72.1,1.36,0.0,11,310,0,0,1,-0.8115390590073611,0.5842981736283683,84.6,102.17142857142856
2023-11-07,Johar Town,104.2,19.2,81.7,4.89,0.0,11,311,1,0,1,-0.801361088174677,0.5981809144059159,142.0,111.27142857142859
2023-11-08,Johar Town,139.6,15.6,60.2,1.52,0.0,11,312,2,0,1,-0.7909456567567774,0.6118864012687242,104.2,107.71428571428571
2023-11-09,Johar Town,86.0,27.0,88.9,11.11,0.0,11,313,3,0,1,-0.780295851070776,0.6254105729852457,139.6,114.57142857142857
2023-11-10,Johar Town,99.6,17.8,74.7,4.54,0.0,11,314,4,0,1,-0.7694148268839381,0.6387494220515268,86.0,110.44285714285715
2023-11-11,Johar Town,119.0,15.9,72.2,1.97,1.6,11,315,5,1,1,-0.7583058084785625,0.6518989958787125,99.6,106.97142857142858
2023-11-12,Johar Town,102.2,17.2,74.5,0.79,0.0,11,316,6,1,1,-0.7469720876965551,0.6648553979642866,119.0,110.71428571428571
2023-11-13,Johar Town,110.1,12.7,68.8,6.67,0.0,11,317,0,0,1,-0.7354170229639858,0.6776147890466887,102.2,113.22857142857143
2023-11-14,Johar Town,111.8,20.2,64.5,4.54,0.0,11,318,1,0,1,-0.7236440382959123,0.690173388242972,110.1,108.67142857142856
2023-11-15,Johar Town,107.3,17.4,59.1,2.95,0.0,11,319,2,0,1,-0.7116566222817751,0.7025274741691566,111.8,109.75714285714285
2023-11-16,Johar Town,111.7,16.2,74.9,2.87,0.0,11,320,3,0,1,-0.6994583270516471,0.7146733860429609,107.3,105.14285714285714
2023-11-17,Johar Town,147.7,16.2,86.1,0.7,0.0,11,321,4,0,1,-0.6870527672236675,0.726607524768565,111.7,108.81428571428572
2023-11-18,Johar Town,70.3,17.0,71.3,6.46,0.0,11,322,5,1,1,-0.6744436188329457,0.7383263540031063,147.7,115.68571428571428
2023-11-19,Johar Town,101.3,16.1,63.5,1.29,0.0,11,323,6,1,1,-0.661634618242279,0.749826401204568,70.3,108.72857142857141
2023-11-20,Johar Town,134.8,12.9,78.0,2.02,0.9,11,324,0,0,1,-0.6486295610349818,0.7611042586607742,101.3,108.60000000000001
2023-11-21,Johar Town,104.4,20.8,70.1,1.93,0.0,11,325,1,0,1,-0.6354323008901775,0.7721565844991641,134.8,112.12857142857142
2023-11-22,Johar Town,137.4,10.0,64.9,3.17,0.0,11,326,2,0,1,-0.622046748440868,0.7829801036770625,104.4,111.07142857142857
2023-11-23,Johar Town,119.2,18.0,72.0,5.8,0.0,11,327,3,0,1,-0.6084768701151264,0.7935716089521472,137.4,115.37142857142858
2023-11-24,Johar Town,121.0,10.4,69.0,3.58,0.0,11,328,4,0,1,-0.594726686960764,0.8039279618328208,119.2,116.44285714285715
2023-11-25,Johar Town,133.3,17.4,69.3,2.98,3.8,11,329,5,1,1,-0.5808002734538013,0.8140460935082175,121.0,112.62857142857142
2023-11-27,Johar Town,106.2,10.1,82.6,8.61,0.0,11,331,0,0,1,-0.5524353131676203,0.8335557718385695,133.3,121.62857142857145
2023-11-28,Johar Town,110.7,17.1,75.3,4.45,0.0,11,332,1,0,1,-0.5380051715382992,0.8429415373547832,106.2,122.32857142857144
2023-11-29,Johar Town,127.6,17.3,84.9,2.61,0.0,11,333,2,0,1,-0.5234156073655503,0.8520775211013093,110.7,118.88571428571429
2023-11-30,Johar Town,137.5,18.8,82.9,2.47,0.0,11,334,3,0,1,-0.5086709438521042,0.8609610158889945,127.6,122.2
2023-12-01,Johar Town,134.0,16.8,62.9,2.9,0.0,12,335,4,0,1,-0.49377555015997737,0.8695893893466109,137.5,122.21428571428571
2023-12-02,Johar Town,104.1,14.0,71.1,8.17,0.0,12,336,5,1,1,-0.4787338401157883,0.8779600847008883,134.0,124.32857142857144
2023-12-03,Johar Town,114.7,11.2,83.3,2.96,0.0,12,337,6,1,1,-0.4635502709028512,0.8860706215341378,104.1,121.91428571428573
2023-12-04,Johar Town,146.9,14.4,63.7,1.23,0.0,12,338,0,0,1,-0.4482293417404106,0.893918596519257,114.7,119.25714285714285
2023-12-05,Johar Town,118.6,15.1,60.0,3.97,1.1,12,339,1,0,1,-0.4327755925504317,0.9015016841318838,146.9,125.07142857142857
2023-12-06,Johar Town,127.7,13.7,88.8,1.39,0.0,12,340,2,0,1,-0.41719360261231697,0.9088176373395028,118.6,126.2
2023-12-07,Johar Town,138.4,12.1,74.2,2.02,0.0,12,341,3,0,1,-0.4014879892059737,0.9158642882672868,127.7,126.21428571428571
2023-12-08,Johar Town,151.4,9.2,70.4,3.17,0.0,12,342,4,0,1,-0.38566340624360745,0.9226395488404875,138.4,126.34285714285714
2023-12-09,Johar Town,119.6,12.7,56.6,1.49,0.0,12,343,5,1,1,-0.3697245428906732,0.9291414114031743,151.4,128.82857142857142
2023-12-10,Johar Town,138.8,14.5,67.5,1.71,0.0,12,344,6,1,1,-0.35367612217637207,0.935367949313148,119.6,131.04285714285714
2023-12-11,Johar Town,153.1,5.6,69.1,0.44,0.0,12,345,0,0,1,-0.33752289959411347,0.941317317512847,138.8,134.4857142857143
2023-12-12,Johar Town,156.9,15.5,60.6,1.32,0.0,12,346,1,0,1,-0.32126966169236515,0.9469877530760751,153.1,135.37142857142857
2023-12-13,Johar Town,128.7,8.7,63.8,1.62,0.0,12,347,2,0,1,-0.3049212246562894,0.9523775757303973,156.9,140.84285714285716
2023-12-15,Johar Town,112.1,13.8,64.2,6.95,0.0,12,349,4,0,1,-0.27195815753410524,0.9623090774541487,128.7,140.9857142857143
2023-12-16,Johar Town,125.6,13.7,67.65,1.49,0.0,12,350,5,1,1,-0.2553532951161881,0.9668478136052773,112.1,137.22857142857143
2023-12-18,Johar Town,130.9,9.5,71.1,3.78,0.0,12,352,0,0,1,-0.22192151300416674,0.9750645322571945,125.6,133.54285714285714
2023-12-19,Johar Town,126.3,10.5,66.7,4.16,0.0,12,353,1,0,1,-0.20510449986861926,0.9787400799669153,130.9,135.15714285714287
2023-12-20,Johar Town,134.3,15.8,65.8,2.19,0.0,12,354,2,0,1,-0.1882267098432439,0.9821256058680006,126.3,133.37142857142857
2023-12-22,Johar Town,146.5,13.9,68.2,1.42,0.0,12,356,4,0,1,-0.154308820664281,0.9880226656636976,134.3,130.68571428571428
2023-12-23,Johar Town,122.0,10.8,64.6,3.44,0.0,12,357,5,1,1,-0.13727877211326517,0.9905324521322227,146.5,129.2
2023-12-24,Johar Town,128.6,9.9,70.1,4.97,0.0,12,358,6,1,1,-0.12020804489935275,0.9927487224577402,122.0,128.24285714285716
2023-12-25,Johar Town,140.0,10.5,60.1,6.5,0.0,12,359,0,0,1,-0.10310169744743544,0.9946708199115211,128.6,130.6
2023-12-26,Johar Town,149.0,10.5,59.9,0.53,0.0,12,360,1,0,1,-0.0859647987374467,0.9962981749346077,140.0,132.65714285714284
2023-12-27,Johar Town,133.1,7.6,59.6,2.98,0.0,12,361,2,0,1,-0.06880242680232064,0.9976303053065857,149.0,135.24285714285713
2023-12-28,Johar Town,143.2,14.4,61.0,5.81,0.0,12,362,3,0,1,-0.05161966722325418,0.9986668162884759,133.1,136.21428571428572
2023-12-29,Johar Town,155.3,9.3,57.0,1.63,0.0,12,363,4,0,1,-0.034421611622745804,0.9994074007397048,143.2,137.4857142857143
2023-12-30,Johar Town,148.2,6.5,53.5,4.3,0.0,12,364,5,1,1,-0.01721335615583528,0.9998518392091162,155.3,138.74285714285716
2023-12-31,Johar Town,132.8,12.0,52.9,4.91,1.1,12,365,6,1,1,6.432490598706546e-16,1.0,148.2,142.4857142857143
2024-01-01,Johar Town,144.7,12.5,57.9,3.69,1.6,1,1,0,0,1,0.017213356155834685,0.9998518392091162,132.8,143.0857142857143
2024-01-02,Johar Town,139.2,9.6,62.9,4.05,0.0,1,2,1,0,1,0.03442161162274574,0.9994074007397048,144.7,143.75714285714284
2024-01-03,Johar Town,144.4,9.8,53.1,2.46,0.7,1,3,2,0,1,0.051619667223253764,0.998666816288476,139.2,142.35714285714286
2024-01-04,Johar Town,143.7,9.6,42.2,1.37,0.0,1,4,3,0,1,0.06880242680231986,0.9976303053065857,144.4,143.97142857142856
2024-01-05,Johar Town,103.6,17.6,63.1,8.87,0.0,1,5,4,0,1,0.08596479873744647,0.9962981749346078,143.7,144.04285714285714
2024-01-06,Johar Town,129.6,10.7,58.8,1.57,0.0,1,6,5,1,1,0.10310169744743485,0.9946708199115211,103.6,136.65714285714284
2024-01-07,Johar Town,133.6,8.6,56.7,1.1,0.0,1,7,6,1,1,0.1202080448993527,0.9927487224577402,129.6,133.99999999999997
2024-01-08,Johar Town,154.1,8.1,53.7,4.26,0.6,1,8,0,0,1,0.13727877211326478,0.9905324521322229,133.6,134.1142857142857
2024-01-09,Johar Town,138.0,10.6,69.8,2.16,0.0,1,9,1,0,1,0.15430882066428117,0.9880226656636976,154.1,135.45714285714286
2024-01-10,Johar Town,145.8,8.3,43.3,4.93,0.0,1,10,2,0,1,0.1712931441814776,0.9852201067560606,138.0,135.28571428571428
2024-01-11,Johar Town,150.4,12.6,57.0,4.955,0.0,1,11,3,0,1,0.1882267098432442,0.9821256058680006,145.8,135.4857142857143
2024-01-12,Johar Town,114.5,11.9,44.1,4.98,0.0,1,12,4,0,1,0.2051044998686192,0.9787400799669153,150.4,136.44285714285712
2024-01-13,Johar Town,126.7,10.2,73.5,2.51,0.0,1,13,5,1,1,0.2219215130041655,0.9750645322571948,114.5,138.0
2024-01-14,Johar Town,133.8,13.6,48.9,3.39,0.0,1,14,6,1,1,0.2386727660059501,0.9711000518829505,126.7,137.5857142857143
2024-01-15,Johar Town,142.5,11.2,67.2,3.57,0.0,1,15,0,0,1,0.255353295116187,0.9668478136052775,133.8,137.6142857142857
2024-01-16,Johar Town,145.9,11.0,66.2,2.36,0.0,1,16,1,0,1,0.2719581575341055,0.9623090774541486,142.5,135.95714285714286
2024-01-17,Johar Town,149.3,11.5,63.7,1.19,0.0,1,17,2,0,1,0.288482432880609,0.9574851883550393,145.9,137.0857142857143
2024-01-18,Johar Town,145.0,7.5,63.0,3.02,1.3,1,18,3,0,1,0.30492122465628907,0.9523775757303974,149.3,137.5857142857143
2024-01-19,Johar Town,126.0,14.9,63.6,4.45,0.0,1,19,4,0,1,0.3212696616923644,0.9469877530760753,145.0,136.81428571428572
2024-01-20,Johar Town,132.1,16.1,63.2,1.15,0.0,1,20,5,1,1,0.3375228995941133,0.9413173175128471,126.0,138.45714285714286
2024-01-21,Johar Town,138.1,5.6,54.1,0.11,0.0,1,21,6,1,1,0.3536761221763716,0.9353679493131483,132.1,139.22857142857143
2024-01-22,Johar Town,153.2,12.8,58.7,0.9,0.0,1,22,0,0,1,0.3697245428906731,0.9291414114031743,138.1,139.84285714285713
2024-01-23,Johar Town,148.8,11.9,59.3,1.99,0.0,1,23,1,0,1,0.38566340624360707,0.9226395488404876,153.2,141.37142857142857
2024-01-24,Johar Town,117.9,9.7,59.2,4.09,0.0,1,24,2,0,1,0.401487989205973,0.9158642882672872,148.8,141.78571428571428
2024-01-25,Johar Town,130.9,10.7,52.0,3.9,0.0,1,25,3,0,1,0.4171936026123168,0.9088176373395029,117.9,137.3
2024-01-26,Johar Town,146.3,17.5,36.6,1.84,0.0,1,26,4,0,1,0.4327755925504312,0.901501684131884,130.9,135.28571428571428
2024-01-27,Johar Town,150.0,13.4,41.3,1.63,0.0,1,27,5,1,1,0.4482293417404106,0.893918596519257,146.3,138.18571428571428
2024-01-28,Johar Town,136.8,9.6,50.7,3.06,0.0,1,28,6,1,1,0.4635502709028509,0.886070621534138,150.0,140.74285714285716
2024-01-29,Johar Town,122.2,11.3,50.2,6.98,0.0,1,29,0,0,1,0.47873384011578846,0.8779600847008882,136.8,140.55714285714285
2024-01-30,Johar Town,130.9,8.0,61.5,2.25,0.0,1,30,1,0,1,0.4937755501599772,0.869589389346611,122.2,136.12857142857143
2024-01-31,Johar Town,120.5,13.4,45.6,4.31,0.0,1,31,2,0,1,0.5086709438521044,0.8609610158889943,130.9,133.57142857142858
2024-02-01,Johar Town,121.5,8.5,67.6,4.28,0.0,2,32,3,0,1,0.5234156073655503,0.8520775211013093,120.5,133.94285714285715
2024-02-02,Johar Town,149.1,10.8,48.7,1.01,0.0,2,33,4,0,1,0.5380051715382996,0.8429415373547828,121.5,132.6
2024-02-03,Johar Town,140.2,16.6,52.6,2.51,0.0,2,34,5,1,1,0.5524353131676196,0.8335557718385699,149.1,133.0
2024-02-04,Johar Town,121.8,16.6,44.4,1.77,0.0,2,35,6,1,1,0.5667017562911176,0.8239230057575542,140.2,131.6
2024-02-05,Johar Town,157.8,11.0,53.0,0.98,0.0,2,36,0,0,1,0.5808002734538009,0.8140460935082178,121.8,129.45714285714286
2024-02-06,Johar Town,127.8,12.3,48.4,3.0,0.0,2,37,1,0,1,0.5947266869607634,0.8039279618328213,157.8,134.54285714285714
2024-02-07,Johar Town,140.7,10.5,54.2,2.245,0.0,2,38,2,0,1,0.6084768701151261,0.7935716089521474,127.8,134.1
2024-02-08,Johar Town,154.1,13.9,41.5,1.49,0.0,2,39,3,0,1,0.6220467484408675,0.7829801036770628,140.7,136.9857142857143
2024-02-09,Johar Town,163.8,17.7,58.8,1.39,0.0,2,40,4,0,1,0.6354323008901774,0.7721565844991642,154.1,141.64285714285714
2024-02-10,Johar Town,136.5,15.3,31.2,3.5,0.0,2,41,5,1,1,0.6486295610349814,0.7611042586607747,163.8,143.74285714285713
2024-02-11,Johar Town,124.7,12.2,38.6,3.93,0.0,2,42,6,1,1,0.6616346182422783,0.7498264012045686,136.5,143.21428571428572
2024-02-12,Johar Town,153.4,15.0,44.8,1.18,0.0,2,43,0,0,1,0.6744436188329455,0.7383263540031065,124.7,143.62857142857143
2024-02-13,Johar Town,141.4,11.8,49.8,0.79,0.0,2,44,1,0,1,0.6870527672236669,0.7266075247685656,153.4,143.0
2024-02-14,Johar Town,127.4,5.9,40.1,1.24,0.0,2,45,2,0,1,0.6994583270516471,0.7146733860429609,141.4,144.94285714285715
2024-02-15,Johar Town,120.4,10.9,52.2,6.0,0.0,2,46,3,0,1,0.7116566222817746,0.7025274741691571,127.4,143.04285714285714
2024-02-16,Johar Town,124.5,15.2,50.25,3.57,0.0,2,47,4,0,1,0.7236440382959124,0.6901733882429719,120.4,138.22857142857143
2024-02-17,Johar Town,94.6,19.7,48.3,9.16,0.0,2,48,5,1,1,0.7354170229639855,0.6776147890466889,124.5,132.61428571428573
2024-02-18,Johar Town,115.3,16.4,45.8,1.63,0.3,2,49,6,1,1,0.7469720876965552,0.6648553979642865,94.6,126.62857142857145
2024-02-19,Johar Town,137.8,17.9,48.4,5.98,0.0,2,50,0,0,1,0.7583058084785624,0.6518989958787126,115.3,125.28571428571429
2024-02-20,Johar Town,143.0,14.2,50.1,1.95,0.0,2,51,1,0,1,0.7694148268839378,0.6387494220515272,137.8,123.05714285714286
